# Je vier Spalten beschreiben ein Sigma: g, xi, gFehler, xiFehler
# Sigma:  0.0 0.5 1.0
None None None None  None 0.0133794019963 None 0.00670410292909  None -2.94249977338e-05 None 0.00495682760465  
None None None None  None None None None  None None None None  
None 0.00238500120078 None 0.00465953973571  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None 0.0124156901707 None 0.005551049893  None 0.00481512792009 None 0.00578816079914  
None 0.00648990016949 None 0.00525950549148  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None 0.00346472187303 None 0.00625284801028  None 0.00466085202875 None 0.00461757898637  
None 0.0087284600837 None 0.00548733872142  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None 0.00189919382914 None 0.00732571546254  None 0.0110799749569 None 0.00455764589878  None -0.00139025836398 None 0.0043130114969  
None None None None  None None None None  None None None None  
None 0.00448319360133 None 0.00618808790924  None None None None  None None None None  
None None None None  None 0.0106098466457 None 0.00554785331774  None 0.0065302670347 None 0.00475706173562  
None None None None  None None None None  None None None None  
None 0.00221102261194 None 0.00568615025425  None None None None  None None None None  
None None None None  None 0.00996284173696 None 0.00756421321256  None 0.00348086467437 None 0.00328963680815  
None None None None  None None None None  None None None None  
None 0.00470305062923 None 0.00549710465529  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None 0.00945895130122 None 0.00451500947375  None 0.00598611716114 None 0.00660511254684  
None 0.00240012460681 None 0.00530622047155  None None None None  None None None None  
None None None None  None 0.00693853523441 None 0.0058109708376  None 0.00813817696695 None 0.00528834711454  
None 0.00116415878276 None 0.00340134004194  None None None None  None None None None  
None None None None  None 0.0101465021768 None 0.0040653909487  None 0.0054973453457 None 0.00587740679416  
None 0.0037718680877 None 0.00525484601712  None None None None  None None None None  
None None None None  None None None None  None None None None  
None 0.0081064433231 None 0.00655482788403  None 0.00920375998139 None 0.00475642630279  None 0.00628431545499 None 0.00613217594006  
None 0.00839591713975 None 0.00554771950684  None None None None  None None None None  
None None None None  None 0.000703587706058 None 0.00552864701019  None 0.00911431168763 None 0.00598872551348  
None 0.00331770647995 None 0.00530243595116  None None None None  None None None None  
None None None None  None 0.00625356289832 None 0.00645594234676  None 0.00601039157934 None 0.00660151498418  
None None None None  None None None None  None None None None  
None 0.00558568095571 None 0.00516899885969  None None None None  None None None None  
None None None None  None 0.000500060019031 None 0.0055585755142  None 0.00267259923236 None 0.00559939539928  
None 1.37013383192e-05 None 0.00578576819298  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None -0.00249737395583 None 0.00642754985997  None 0.000664752867716 None 0.00295031322575  
None 0.000848672142343 None 0.00603824223958  None None None None  None None None None  
None None None None  None 0.00227622412381 None 0.00541066142618  None -0.00134831900441 None 0.00630162375941  
None -0.000990934586342 None 0.00512878229422  None None None None  None None None None  
None 0.0020623814751 None 0.00454398464249  None 0.00255808358303 None 0.00458717903088  None 0.00685001184032 None 0.00587954500501  
