# Je drei Spalten beschreiben ein Sigma: Temperatur, Wert, Fehler
# Sigma:  0.0 0.03 0.05 0.08 0.1 0.12 0.15 0.2 0.25 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.0 1.1 1.2
0.1 1.0 0.0   1.0 0.0   1.0 0.0   1.0 0.0   1.0 0.0   1.0 0.0   1.0 0.0   1.0 0.0   1.0 0.0   1.0 0.0   1.0 0.0   1.0 0.0   1.0 0.0   1.0 0.0   1.0 0.0   1.0 0.0   1.0 0.0   1.0 0.0   1.0 0.0  
2.3 0.26772567525 0.000229296724258   0.261338205602 0.000242922632576   0.251703314724 0.000233311251157   0.197637589098 0.000348332093396   0.104142292574 0.000271764924895   0.056250513246 0.000115068591857   0.03155202478 4.59608727892e-05   0.020361214134 2.7375269682e-05   0.017192758214 2.02944171819e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.31 0.21411008935 0.000190176959175   0.210067342198 0.00019220403579   0.202751906776 0.000198420277325   0.165640616298 0.000269119398451   0.095441359948 0.000189259184614   0.054000377478 0.000103928826702   0.030938472146 4.73359243858e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.32 0.176900785562 0.000156259476726   0.174198312048 0.0001977303139   0.169528815904 0.000138617340869   0.143198277338 0.000208078865051   0.088480870848 0.000182930882668   0.051942981414 9.31482313896e-05   0.030433742644 4.74130757037e-05   0.019980952328 1.9690872227e-05   0.016995941366 1.93847039368e-05   0.01580083825 1.9767066233e-05   0.014855436108 1.55452605423e-05   0.01444157258 1.47425324614e-05   0.014227168384 1.633086646e-05   0.0141142721 1.67602096442e-05   0.014036366014 1.54808592137e-05   0.013984635848 1.52380272909e-05   0.013975852046 1.49997291043e-05   0.013979546546 1.44307619713e-05   0.0139682924 1.56800200366e-05  
2.33 0.151112938642 0.000163433705082   0.148860543274 0.000150999462481   0.145795235102 0.000161802629478   0.126140770876 0.000170889402474   0.082442247584 0.000160734616776   0.05008690356 8.99160877351e-05   0.02986919123 4.68063608087e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.34 0.132131193788 0.000155675995366   0.130793922164 0.00013732174469   0.128569636016 0.000119668954102   0.113226610172 0.00016549826797   0.07717514777 0.000128082059811   0.048312472192 7.86908461727e-05   0.02931313599 4.56323209305e-05   0.01957349162 2.41834055773e-05   0.016721388772 1.91093592485e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.35 0.117970655296 0.000129926151704   0.116889781698 0.000126349665774   0.115041467678 0.000138590413637   0.10294049491 0.000123969178506   0.07260754452 0.000112842650356   0.04677648729 7.05834382498e-05   0.028887931266 4.88876320709e-05   None None   None None   0.015506134758 1.55516531892e-05   0.014608594696 1.69229161097e-05   0.014204856492 1.5470319677e-05   0.014013384106 1.51690594991e-05   0.01387568239 1.43586897043e-05   0.013823686914 1.36787463449e-05   0.013788866316 1.38303239695e-05   0.01378701064 1.3581825472e-05   0.013791681832 1.27704005632e-05   0.013761262562 1.70701110253e-05  
2.36 0.106767123044 0.000119254618968   0.105810246754 0.00011573664631   0.104389024088 0.000112552520929   0.09467795948 0.000125008769453   0.068659307946 0.000103640742368   0.045253627226 7.19971829652e-05   0.028396772798 4.00235868145e-05   0.019214494778 2.63050746519e-05   0.016489025994 2.03476100331e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.37 0.097840669338 0.00010557694302   0.097099922914 0.000103671834035   0.0955727748 0.000103678082572   0.087462387738 0.000102861192122   0.065148938288 9.92245069324e-05   0.043852820878 6.13149049072e-05   0.02790531697 3.9745462275e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.38 0.090147308106 9.58572669051e-05   0.089564071298 0.000101741582506   0.088224577116 9.93579270158e-05   0.08165794593 9.33215223841e-05   0.062093490984 8.44972790131e-05   0.042727280394 5.92911736397e-05   0.027458651298 3.95967998495e-05   0.018912569818 2.06705245728e-05   0.016253179208 1.91913613872e-05   0.01519583065 1.59572563868e-05   0.014380592846 1.40220090351e-05   0.013958243438 1.44508485006e-05   0.013794739144 1.69556849453e-05   0.013691979504 1.48129444918e-05   0.013650915342 1.4853144774e-05   0.013606263458 1.51113086153e-05   0.01359019268 1.41662875251e-05   0.013594996808 1.68948518693e-05   0.01359966002 1.50717886975e-05  
2.39 0.083885898286 9.82581793173e-05   0.0834705456 8.6281353138e-05   0.082186453928 7.43212308467e-05   0.076502147718 9.64122245265e-05   0.059433518046 8.97967394281e-05   0.041505827882 6.3654546866e-05   0.027132349272 3.40736013328e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.4 0.078517381106 8.03464563882e-05   0.078063729034 8.59559737332e-05   0.077188109788 7.85638490271e-05   0.072072108084 8.90597847325e-05   0.056821265818 7.35230114751e-05   0.040406278648 6.27152349837e-05   0.026686979886 3.09289743551e-05   0.01856581426 2.66917961147e-05   0.016047514852 1.60407244675e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.41 0.073861126972 7.42700324578e-05   0.073383830542 7.28714926227e-05   0.072722516266 7.30080687435e-05   0.06825742792 7.17009948665e-05   0.054456686978 6.72648069026e-05   0.039335092412 5.5674104898e-05   0.02630438577 3.71823268984e-05   None None   None None   0.014959531186 1.8524465975e-05   0.014159006452 1.58338852348e-05   0.013790102938 1.50067301088e-05   0.013608982812 1.54729767409e-05   0.013502826458 1.50585248867e-05   0.013444893018 1.33984864068e-05   0.013455748392 1.46535260746e-05   0.013425765334 1.47562542157e-05   0.013395849628 1.67561954627e-05   0.013406118664 1.21592836709e-05  
2.42 0.069697379096 8.0278300289e-05   0.069265482506 6.87056557797e-05   0.068858819684 6.41503987655e-05   0.064735405552 7.18466841143e-05   0.05252052294 6.55682188682e-05   0.03830435284 5.6346709486e-05   0.025905290922 3.440346231e-05   0.018227634348 2.24600344944e-05   0.015860148972 1.72706590245e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.43 0.066105044532 6.76827661234e-05   0.065783601062 6.77472521524e-05   0.06516261162 6.54993869761e-05   0.061715326202 6.51617008812e-05   0.050625644038 7.10932358461e-05   0.037420937822 4.4896447327e-05   0.025570715364 3.88306707059e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.44 0.062931863214 7.01721373749e-05   0.062739348992 6.53336800526e-05   0.062159932726 6.97457389917e-05   0.05899125151 6.9366044442e-05   0.048898228918 6.71672259095e-05   0.036562236394 4.90985125461e-05   0.025208099984 3.14996036143e-05   0.0179627158 2.04089511073e-05   0.01564918621 1.77456728411e-05   0.014699315772 1.3922326759e-05   0.013949376114 1.57250122944e-05   0.013613036058 1.43562833876e-05   0.013448918802 1.46892897534e-05   0.013313608064 1.42219098553e-05   0.0133062164 1.44888897276e-05   0.013283843702 1.36979905801e-05   0.013251286436 1.8040656295e-05   0.013235440954 1.6061721286e-05   0.013238092806 1.48004855656e-05  
2.45 None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.47 0.055166871896 6.6748987212e-05   0.05497388376 6.17550767427e-05   0.05475138397 5.61037835877e-05   0.052313611196 5.77798228821e-05   0.044421773308 5.50473868379e-05   0.034307254454 4.37709735732e-05   0.024224890206 2.89481350494e-05   0.017540329998 1.71719620038e-05   0.015376457932 1.93142920199e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.475 None None   None None   None None   None None   None None   None None   None None   None None   None None   0.014469368784 1.78520737297e-05   0.013743972276 1.67749563298e-05   0.013379263572 1.42883732215e-05   0.013197979766 1.40191333034e-05   0.013125869012 1.64197927968e-05   0.013088810756 1.41905506542e-05   0.013084068272 1.35612870695e-05   0.013073432008 1.31023027582e-05   0.01303908736 1.60015398147e-05   0.013047097388 1.37789131823e-05  
2.49 None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.5 0.049510681046 4.93512458926e-05   0.04917747792 5.34287539226e-05   0.04893681947 5.22115745978e-05   0.047167524782 5.71313955735e-05   0.040790067772 5.06394327581e-05   0.032309506054 4.76787502193e-05   0.023345905898 2.67889797423e-05   0.017194277736 2.06422320946e-05   0.015104103894 1.83051917871e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.51 None None   None None   None None   None None   None None   None None   None None   None None   None None   0.014194974552 1.55657815648e-05   0.01352169602 1.35109240694e-05   0.013200501646 1.47333562097e-05   0.013037359048 1.51664326969e-05   0.012953664056 1.31527877696e-05   0.012929585108 1.86628700271e-05   0.012907435006 1.350971297e-05   0.012874022766 1.22211941411e-05   0.012857560736 1.48902774345e-05   0.012872307194 1.44458567643e-05  
2.53 0.044801130212 5.55983751478e-05   0.04476033258 5.02476820262e-05   0.044526730204 4.62679024621e-05   0.043029690036 4.98303355046e-05   0.037900026754 4.01492096725e-05   0.030557797072 3.86105473648e-05   0.022568485338 2.71115330217e-05   0.016844580172 1.65401761927e-05   0.014862749896 1.53520450504e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.54 None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.545 None None   None None   None None   None None   None None   None None   None None   None None   None None   0.01393936349 1.64771683242e-05   0.013323751852 1.22681953755e-05   0.013015780644 1.35270174709e-05   0.012869988944 1.48627504518e-05   0.0127726064 1.5646541679e-05   0.012740180296 1.39759942458e-05   0.012724948496 1.42466640569e-05   0.012712024504 1.38497191368e-05   0.012690934832 1.24680484523e-05   0.012674831182 1.26263383264e-05  
2.55 None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.56 0.041261990128 4.81356199646e-05   0.04110555296 4.72393740021e-05   0.040913409614 5.05739204422e-05   0.039739527918 4.16375883668e-05   0.03539658119 3.50863933146e-05   0.029091320282 3.66161515632e-05   0.021826895034 2.48052604368e-05   0.016476674924 2.23050681605e-05   0.014593729122 1.76719663183e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.58 None None   None None   None None   None None   None None   None None   None None   None None   None None   0.013757638522 1.63564155564e-05   0.013134730428 1.22164265959e-05   0.012853025942 1.42226456143e-05   0.01269566937 1.39632841829e-05   0.01259622133 1.43636978901e-05   0.012580267098 1.21013163995e-05   0.012569474774 1.1966065159e-05   0.012532378536 1.24839796978e-05   0.012539211446 1.1899838969e-05   0.012535707638 1.15842217713e-05  
2.59 0.038251985348 4.06490126734e-05   0.038205963452 4.05293859531e-05   0.03800487624 4.33408679734e-05   0.037004698522 3.69843660914e-05   0.03318053185 4.04425077638e-05   0.02769026902 3.1143496059e-05   0.021197504756 2.27557613167e-05   0.016180323374 1.80103671667e-05   0.014438282676 1.83334763796e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.6 None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.615 None None   None None   None None   None None   None None   None None   None None   None None   None None   0.013534050372 1.43501051808e-05   0.012958588206 1.55658590267e-05   0.012662879008 1.30687932718e-05   0.012520944498 1.28150543792e-05   0.012447575542 1.34651190761e-05   0.012419558458 1.21309617731e-05   0.012414550962 1.42321412693e-05   0.012404955114 1.32993889208e-05   0.012386863668 1.28047762036e-05   0.012377702606 1.41928519795e-05  
2.62 0.035734167592 4.42430213439e-05   0.035625308798 3.49161096905e-05   0.03552945042 4.40591949967e-05   0.034680425308 3.92188319142e-05   0.031427894354 3.51383852147e-05   0.02654932963 3.09846894386e-05   0.020568379536 2.13912874152e-05   0.01588754026 2.00237845825e-05   0.01419235821 1.74093387313e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.63 None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.65 0.033539166496 3.83618443498e-05   0.033511750052 4.06184419529e-05   0.033420904922 3.12832303748e-05   0.03264612184 3.59450402098e-05   0.029785606976 3.03414123397e-05   0.025468709614 3.57624709668e-05   0.02005969819 2.37598059548e-05   0.015589524262 1.86811111105e-05   0.013972455558 1.68231239442e-05   0.013328676542 1.52406030157e-05   0.012759586254 1.39205339296e-05   0.012514417068 1.35580815097e-05   0.0123839465 1.30001285374e-05   0.012285778534 1.23667988728e-05   0.012260880708 1.46170502686e-05   0.012247240778 1.37324982443e-05   0.012227727598 1.17024212716e-05   0.01225397012 1.33890557111e-05   0.012233734588 1.18674546831e-05  
2.67 None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.68 0.03172888421 3.57067785056e-05   0.031747506788 2.80605572133e-05   0.031557914604 3.65147619097e-05   0.030856734366 3.2610222613e-05   0.028452139086 3.08982776415e-05   0.024539871274 2.90927030075e-05   0.019493529814 1.99832541931e-05   0.015348363538 1.98149262933e-05   0.013774479514 1.34667267019e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.685 None None   None None   None None   None None   None None   None None   None None   None None   None None   0.01314000004 1.34638948713e-05   0.012594164182 1.26738545213e-05   0.012361899508 1.32103809468e-05   0.012227853494 1.32492742666e-05   0.01216422859 1.27210003357e-05   0.01213980079 1.33029450055e-05   0.012129114108 1.39737213596e-05   0.012103553448 1.18337314e-05   0.01210879297 1.32474076673e-05   0.012087957828 1.38983242716e-05  
2.7 None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.71 0.030153682156 3.16767432505e-05   0.030058159414 3.21942887561e-05   0.03006448877 2.80417367135e-05   0.02939079208 2.99511776188e-05   0.027252625114 4.03658481846e-05   0.023719716884 2.74432373639e-05   0.019064788842 2.54771238326e-05   0.015124453162 1.57117420185e-05   0.013620772368 1.42587638488e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.72 None None   None None   None None   None None   None None   None None   None None   None None   None None   0.012958379106 1.28232271859e-05   0.012432895912 1.33244307846e-05   0.012213151182 1.50534435977e-05   0.012082649704 1.44590425711e-05   0.012045828828 1.19275233228e-05   0.012024281358 1.35794829806e-05   0.011968511282 1.30593579734e-05   0.011984706 1.26166031095e-05   0.011998299044 1.27127865571e-05   0.01197170722 1.3660395602e-05  
2.74 0.02874826001 3.34275110772e-05   0.02869312418 3.23728119212e-05   0.02859558486 2.91908300858e-05   0.028109522478 2.77566497427e-05   0.026096365348 2.96983920989e-05   0.0228828828 2.55988993004e-05   0.018555548338 2.01903769544e-05   0.014887285466 1.59048111667e-05   0.013449534432 1.37823382708e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.75 None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.755 None None   None None   None None   None None   None None   None None   None None   None None   None None   0.012809871422 1.45756779638e-05   0.012298676652 1.43359252541e-05   0.01205327949 1.39314608794e-05   0.011982071246 1.13197362988e-05   0.011910710238 1.11989249332e-05   0.011866259802 1.17057264348e-05   0.01184182488 1.21807723623e-05   0.011879136878 1.23507249907e-05   0.011837454644 1.27897942682e-05   0.0118559896 1.29910293679e-05  
2.76 None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.77 0.027471399968 3.33827521494e-05   0.027492281442 2.60372046177e-05   0.027419000778 2.90304590833e-05   0.026901447114 3.27819809975e-05   0.025163396776 3.07896853947e-05   0.02218149061 2.59251227467e-05   0.018143556738 1.75194481558e-05   0.014675446388 1.65989578761e-05   0.0132960056 1.19555690365e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.79 None None   None None   None None   None None   None None   None None   None None   None None   None None   0.012644256262 1.39490498105e-05   0.01215500985 1.28317628686e-05   0.011953106444 1.58995300716e-05   0.011843627948 1.40177973195e-05   0.011792076418 1.17485313828e-05   0.011767381152 1.32861801461e-05   0.01174140993 1.28207035538e-05   0.01171465521 1.22769557071e-05   0.011713243568 1.29703102565e-05   0.01173355398 1.32072800568e-05  
2.8 0.026383095958 2.48955798054e-05   0.026342666944 2.3947755507e-05   0.026261691998 2.7518349985e-05   0.025844826854 2.64447847764e-05   0.024273659036 2.6781568749e-05   0.02155913196 2.34458455628e-05   0.017827418838 2.07069411148e-05   0.014442407422 1.48864191898e-05   0.013129754794 1.62153440196e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.81 None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.825 None None   None None   None None   None None   None None   None None   None None   None None   None None   0.01247726939 1.35326227991e-05   0.012034604852 1.43202535268e-05   0.01180887046 1.16451367124e-05   0.011709262962 1.31562646633e-05   0.01165891129 1.41801133676e-05   0.011621359896 1.21511789263e-05   0.011659395126 1.41835867943e-05   0.011628510608 1.17599534942e-05   0.011628001518 1.17568033442e-05   0.011585254954 1.11223301722e-05  
2.83 0.025392140092 2.65833369071e-05   0.025359123322 2.45728507605e-05   0.02526704138 2.80872972022e-05   0.024937228784 2.37803421367e-05   0.023457552388 2.64975325403e-05   0.020927961916 2.22569452018e-05   0.017437925346 2.04613159258e-05   0.014225031012 1.37342400194e-05   0.012969572982 1.27648647119e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.85 None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.86 0.024512530774 2.56398841674e-05   0.024496366986 2.12754695436e-05   0.024416305794 2.7055137215e-05   0.024078215674 2.25462834809e-05   0.02275598241 2.58611667537e-05   0.02038711001 2.48210880421e-05   0.017085059516 1.93015026258e-05   0.01403178072 1.49053297685e-05   0.012824039784 1.60056615506e-05   0.012333751046 1.47730660785e-05   0.011900324534 1.25988434921e-05   0.011702198128 1.39882754873e-05   0.011632032388 1.1895381157e-05   0.011549368092 1.25197460838e-05   0.011510215608 1.29221901888e-05   0.011505150774 1.23564242861e-05   0.011497282562 1.27925865578e-05   0.011476533798 1.27478935974e-05   0.011465394692 1.14340736452e-05  
2.89 0.02367638096 2.50831686608e-05   0.02364829299 2.59133855878e-05   0.023578150146 2.26612362399e-05   0.02325452481 3.0160732451e-05   0.02205845788 2.51945887809e-05   0.01989574251 2.32771429313e-05   0.01678403241 1.8867017468e-05   0.013887146652 1.52279485649e-05   0.01271585618 1.32799222692e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.895 None None   None None   None None   None None   None None   None None   None None   None None   None None   0.01219382184 1.2005434747e-05   0.011787765036 1.14693578083e-05   0.01158091101 1.08077111521e-05   0.011491857766 1.29989713296e-05   0.011415176162 1.21473472752e-05   0.011374908482 1.11357999698e-05   0.0113715328 1.14589572174e-05   0.011375625846 1.33438293829e-05   0.011404965204 1.27445320826e-05   0.011409488802 1.21922484179e-05  
2.9 None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.92 0.022945802504 2.1774872951e-05   0.022892833848 2.44538929842e-05   0.022871491412 2.22028264733e-05   0.022538161902 2.50937383903e-05   0.021442524972 2.3513273777e-05   0.01940588968 2.0760187388e-05   0.016460300282 1.5929394535e-05   0.013678179238 1.54388717338e-05   0.012564065766 1.41073879495e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.93 None None   None None   None None   None None   None None   None None   None None   None None   None None   0.012061707516 1.27060461852e-05   0.011682035818 1.13587028835e-05   0.01146403729 1.21538988801e-05   0.011373295556 1.28421294285e-05   0.011334507306 1.19183780343e-05   0.011312341116 9.8231128002e-06   0.011295577086 1.05692414352e-05   0.011307288942 1.27342870067e-05   0.011287730214 1.14166141976e-05   0.011274514894 1.07492429824e-05  
2.94 None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.95 0.02220958076 2.23927712203e-05   0.022199392648 2.18882632006e-05   0.022167650292 2.32884629742e-05   0.02189991234 2.46283963989e-05   0.020792967616 2.21352743083e-05   0.01895725078 2.19235637073e-05   0.016177453952 2.04982115738e-05   0.013524731574 1.49326560601e-05   0.012433711434 1.41496476596e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.965 None None   None None   None None   None None   None None   None None   None None   None None   None None   0.011951395954 1.21491706839e-05   0.011537903458 1.20625291063e-05   0.01136838061 1.11474029664e-05   0.011282193778 1.0599218252e-05   0.011244466406 1.28318839939e-05   0.011195334848 1.08087517148e-05   0.01118813971 1.20651645682e-05   0.011186115588 1.03049321656e-05   0.011192566596 1.1803818603e-05   0.01117860762 1.19109264015e-05  
2.98 0.021565828028 2.12993097813e-05   0.021612190632 2.51336825823e-05   0.021584513824 2.13893044731e-05   0.021261070018 2.31182975938e-05   0.020268788024 2.16889530173e-05   0.018564236844 1.95524033005e-05   0.015907079408 1.75391618935e-05   0.01337000542 1.45161408236e-05   0.012308757002 1.5191557358e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
2.99 None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
3.0 None None   None None   None None   None None   None None   None None   None None   None None   None None   0.011796573418 1.33751813486e-05   0.011447765076 1.25636690017e-05   0.011276213074 1.25993646502e-05   0.011186057672 1.06807511104e-05   0.011150158648 1.21404520793e-05   0.011089530634 1.4110073305e-05   0.011099873286 1.32824957335e-05   0.011102118216 1.25369399501e-05   0.011099112332 1.27206795607e-05   0.011100562952 1.21210972251e-05  
3.01 0.021009128698 2.1496412379e-05   0.02101703307 2.34201870512e-05   0.020984837406 2.48913515393e-05   0.02073142289 2.29558505371e-05   0.019782534804 2.03935855845e-05   0.018129288522 1.94832666569e-05   0.01565532564 1.75975641014e-05   0.013212229876 1.53625379394e-05   0.01221649193 1.11274514771e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
3.03 None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
3.035 None None   None None   None None   None None   None None   None None   None None   None None   None None   0.011703462756 1.3451048336e-05   0.01134754166 1.18152676345e-05   0.011170965152 1.20360395664e-05   0.011086694394 1.15990685227e-05   0.011044540748 1.04375376691e-05   0.011026882178 1.20915708121e-05   0.011011764816 1.03726860448e-05   0.011006135294 1.20350302019e-05   0.01099144746 1.07982876034e-05   0.011008330686 1.02165598279e-05  
3.04 0.020475565518 2.11627510824e-05   0.020493768338 1.75283420894e-05   0.020463918452 1.94200975542e-05   0.02025250207 2.26069114362e-05   0.01937703517 2.377384414e-05   0.017791514852 2.19912563686e-05   0.015416830516 1.69316641189e-05   0.013088201912 1.56215858406e-05   0.012108288628 1.30863906523e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
3.05 None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
3.07 0.019971844784 2.37818061278e-05   0.01997294531 1.99119626889e-05   0.01991421373 2.05584313102e-05   0.019728120924 2.14515194944e-05   0.018934709598 1.90564492922e-05   0.01744727479 2.13401301619e-05   0.015154456012 1.48238112345e-05   0.01291541249 1.44304461506e-05   0.011998571126 1.52372357487e-05   0.011607147408 1.26944668617e-05   0.011253159326 1.07094422243e-05   0.011084215068 1.11706909069e-05   0.010999104626 1.0200811785e-05   0.010960719174 1.22167702419e-05   0.010930114218 1.146828077e-05   0.01092509533 1.09098004705e-05   0.010939621948 1.28363982374e-05   0.010902676218 1.10353638692e-05   0.01091364618 1.093744331e-05  
3.08 None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
3.1 0.01949041886 2.24070030549e-05   0.019484707722 1.94796677867e-05   0.019459336924 2.09058337988e-05   0.019315602828 1.92757187711e-05   0.01851710687 2.00011160371e-05   0.0171198333 1.83985153972e-05   0.014977555378 1.57944741809e-05   0.012804156812 1.37542057597e-05   0.011871386574 1.34427561988e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
3.105 None None   None None   None None   None None   None None   None None   None None   None None   None None   0.011481457178 1.24409823614e-05   0.011150458528 9.86263270456e-06   0.011005361182 1.05966019019e-05   0.01089366758 1.12363813459e-05   0.010878154366 1.06002815101e-05   0.010851316484 9.64608282131e-06   0.010827521556 1.07839413572e-05   0.01083707936 1.17075718269e-05   0.010804577916 1.19906622883e-05   0.010823269832 1.07028420703e-05  
3.12 None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
3.13 0.019067326026 2.26529092574e-05   0.019074379242 2.08835231457e-05   0.019052691128 2.08072325919e-05   0.01889774713 2.02967560889e-05   0.018154936292 1.8681500043e-05   0.01681658862 1.83072865204e-05   0.014755464792 1.7393953445e-05   0.012659179568 1.23750941667e-05   0.011782090986 1.19375481797e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
3.14 None None   None None   None None   None None   None None   None None   None None   None None   None None   0.011371880992 1.2335828107e-05   0.01103875801 1.11950808024e-05   0.010923464088 1.20136296681e-05   0.01082952783 1.11505612169e-05   0.010792935272 1.20824405425e-05   0.010782868708 1.03364615147e-05   0.010768596698 1.1726114231e-05   0.01076481103 1.0777127732e-05   0.01076252514 1.11731264442e-05   0.010752510144 1.25464779755e-05  
3.15 None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
3.16 0.018675560532 1.93779311743e-05   0.018701594454 1.58187911731e-05   0.018628089604 1.66342530057e-05   0.018510021798 1.86453868636e-05   0.017780948512 2.03391219359e-05   0.01653661202 1.72707098156e-05   0.014567247088 1.28231884504e-05   0.012549039436 1.10417994435e-05   0.011672577102 1.36011840506e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
3.17 None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
3.175 None None   None None   None None   None None   None None   None None   None None   None None   None None   0.011275191894 1.13043420253e-05   0.010958933286 1.18604378036e-05   0.010811438472 1.21365552607e-05   0.01075217344 1.0810073287e-05   0.010710241242 1.13012624141e-05   0.010701517682 1.08443265923e-05   0.010680930726 1.26314881456e-05   0.010698027534 1.16154688652e-05   0.010665555216 1.27117331497e-05   0.010660621874 1.1467944378e-05  
3.19 0.018328815806 1.82767508291e-05   0.018318054454 1.56280269612e-05   0.01825964711 1.75691608602e-05   0.018079911808 1.93098672342e-05   0.017463721984 1.796689142e-05   0.016266860982 1.84737795757e-05   0.014386704028 1.45518703981e-05   0.012394555558 1.05647972964e-05   0.011602581728 1.33099991751e-05   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
3.2 None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None   None None  
3.21 None None   None None   None None   None None   None None   None None   None None   None None   None None   0.011175159546 1.19039106699e-05   0.010870106622 1.1786021857e-05   0.010743772808 1.2201400086e-05   0.010668409142 1.1825378589e-05   0.01063842006 1.02723605417e-05   0.010617429554 1.1710002121e-05   0.010575835046 1.19784324786e-05   0.010610435852 1.05179431813e-05   0.010595772982 9.6224136605e-06   0.010601841754 1.18111152318e-05  
